,0,1,2,3,4,5,6
0,1.12359550561798,1.19047619047619,1.31578947368421,0.87719298245614,0.840336134453782,0.383141762452107,0.434782608695652
1,0.909090909090909,0.65359477124183,1.13636363636364,0.970873786407767,0.78125,1.12359550561798,1.23456790123457
2,0.75187969924812,1.14942528735632,1.0989010989011,0.925925925925926,0.628930817610063,1.17647058823529,1.35135135135135
3,1.11111111111111,0.833333333333333,0.458715596330275,0.334448160535117,0.348432055749129,0.671140939597315,0.546448087431694
4,1.04166666666667,1.02040816326531,1.05263157894737,0.78740157480315,0.980392156862745,1.06382978723404,0.952380952380952
5,1.0,1.04166666666667,1.13636363636364,1.04166666666667,1.06382978723404,1.61290322580645,1.17647058823529
6,0.714285714285714,0.862068965517241,0.909090909090909,0.826446280991736,0.854700854700855,1.40845070422535,2.27272727272727
7,0.8,0.793650793650794,0.943396226415094,0.793650793650794,0.675675675675676,1.05263157894737,1.28205128205128
8,0.952380952380952,0.78125,0.641025641025641,0.617283950617284,0.65359477124183,0.383141762452107,0.746268656716418
9,1.0752688172043,1.0989010989011,1.21951219512195,1.08695652173913,1.01010101010101,0.4739336492891,0.224719101123595
10,0.847457627118644,0.91743119266055,0.813008130081301,0.719424460431655,0.862068965517241,0.684931506849315,0.78740157480315
11,0.746268656716418,0.884955752212389,1.23456790123457,0.840336134453782,0.925925925925926,1.75438596491228,1.35135135135135
12,0.628930817610063,0.8,0.854700854700855,0.769230769230769,1.04166666666667,1.31578947368421,1.19047619047619
13,0.91743119266055,1.69491525423729,0.943396226415094,0.87719298245614,0.613496932515337,0.87719298245614,0.943396226415094
14,0.892857142857143,1.0,1.11111111111111,0.980392156862745,1.04166666666667,1.40845070422535,0.826446280991736
15,0.909090909090909,0.909090909090909,0.87719298245614,0.649350649350649,0.72992700729927,0.72992700729927,1.19047619047619
16,0.719424460431655,1.78571428571429,0.952380952380952,0.709219858156028,0.769230769230769,2.38095238095238,2.56410256410256
17,0.99009900990099,1.35135135135135,1.85185185185185,2.4390243902439,3.84615384615385,1.44927536231884,1.16279069767442
18,0.934579439252336,1.88679245283019,1.0989010989011,0.740740740740741,0.657894736842105,0.606060606060606,0.740740740740741
19,0.99009900990099,1.44927536231884,0.952380952380952,0.641025641025641,0.641025641025641,0.442477876106195,0.680272108843537
20,0.757575757575758,1.17647058823529,0.952380952380952,0.840336134453782,0.78125,1.75438596491228,1.61290322580645
21,1.38888888888889,0.952380952380952,1.47058823529412,0.826446280991736,0.769230769230769,0.495049504950495,0.344827586206897
22,0.740740740740741,1.85185185185185,0.806451612903226,0.763358778625954,0.636942675159236,0.328947368421053,0.303030303030303
23,1.0989010989011,0.925925925925926,0.87719298245614,0.581395348837209,0.591715976331361,0.552486187845304,0.202429149797571
24,0.862068965517241,1.20481927710843,1.49253731343284,1.33333333333333,0.99009900990099,1.40845070422535,1.51515151515152
25,0.826446280991736,1.05263157894737,1.05263157894737,0.87719298245614,0.900900900900901,0.900900900900901,0.680272108843537
26,0.952380952380952,0.934579439252336,1.02040816326531,1.13636363636364,0.847457627118644,1.28205128205128,1.28205128205128
27,0.909090909090909,1.02040816326531,1.12359550561798,1.02040816326531,1.20481927710843,1.42857142857143,1.01010101010101
28,0.970873786407767,1.14942528735632,1.26582278481013,1.04166666666667,0.769230769230769,1.17647058823529,1.16279069767442
29,0.662251655629139,0.671140939597315,1.20481927710843,0.909090909090909,0.8,2.38095238095238,1.69491525423729
30,0.819672131147541,0.943396226415094,1.13636363636364,1.0989010989011,1.44927536231884,5.0,2.38095238095238
31,1.08695652173913,1.23456790123457,1.85185185185185,2.0,2.04081632653061,3.44827586206897,2.08333333333333
32,1.14942528735632,1.31578947368421,1.75438596491228,1.53846153846154,1.47058823529412,1.13636363636364,1.72413793103448
33,0.925925925925926,1.04166666666667,1.13636363636364,1.04166666666667,0.847457627118644,1.66666666666667,1.08695652173913
34,1.06382978723404,1.0752688172043,0.99009900990099,0.8,0.862068965517241,0.54054054054054,0.680272108843537
35,0.934579439252336,1.33333333333333,1.0,0.813008130081301,0.552486187845304,0.869565217391304,0.813008130081301
36,1.01010101010101,0.961538461538461,1.03092783505155,0.704225352112676,0.684931506849315,1.26582278481013,0.943396226415094
37,1.05263157894737,1.28205128205128,0.925925925925926,0.684931506849315,0.704225352112676,0.260416666666667,0.263157894736842
38,1.03092783505155,0.943396226415094,1.05263157894737,0.62111801242236,0.549450549450549,0.471698113207547,0.813008130081301
39,1.0989010989011,1.04166666666667,0.909090909090909,0.714285714285714,0.632911392405063,0.32051282051282,0.840336134453782
40,0.961538461538461,0.925925925925926,0.980392156862745,0.584795321637427,0.595238095238095,0.440528634361233,0.72992700729927
41,0.970873786407767,1.14942528735632,1.25,1.38888888888889,1.38888888888889,2.38095238095238,1.42857142857143
42,0.757575757575758,0.91743119266055,0.746268656716418,0.769230769230769,0.684931506849315,0.8,0.735294117647059
43,0.909090909090909,0.943396226415094,0.99009900990099,0.99009900990099,0.680272108843537,2.08333333333333,2.7027027027027
44,0.91743119266055,1.14942528735632,1.36986301369863,1.0989010989011,1.02040816326531,1.06382978723404,0.588235294117647
45,1.12359550561798,1.12359550561798,1.42857142857143,1.06382978723404,0.8,0.793650793650794,0.657894736842105
46,0.87719298245614,1.33333333333333,1.0,0.952380952380952,0.78740157480315,0.892857142857143,1.01010101010101
47,0.892857142857143,1.12359550561798,1.44927536231884,1.21951219512195,0.862068965517241,0.862068965517241,0.657894736842105
48,1.13636363636364,1.16279069767442,1.47058823529412,1.03092783505155,0.684931506849315,1.20481927710843,0.689655172413793
49,0.892857142857143,1.08695652173913,0.925925925925926,0.847457627118644,0.684931506849315,0.961538461538461,0.735294117647059
50,0.970873786407767,0.952380952380952,1.35135135135135,0.925925925925926,0.574712643678161,1.19047619047619,0.72992700729927
51,1.06382978723404,0.980392156862745,1.28205128205128,1.14942528735632,1.04166666666667,1.06382978723404,0.458715596330275
52,0.925925925925926,1.06382978723404,1.11111111111111,1.19047619047619,0.91743119266055,2.0,1.2987012987013
53,0.862068965517241,0.91743119266055,0.925925925925926,0.826446280991736,0.719424460431655,0.72463768115942,0.467289719626168
54,1.04166666666667,1.16279069767442,0.99009900990099,0.900900900900901,0.735294117647059,0.813008130081301,0.657894736842105
55,0.862068965517241,0.847457627118644,0.833333333333333,0.689655172413793,0.934579439252336,1.51515151515152,0.819672131147541
56,1.13636363636364,1.25,2.17391304347826,1.69491525423729,1.53846153846154,2.12765957446809,1.72413793103448
57,1.40845070422535,1.2987012987013,1.31578947368421,0.684931506849315,0.434782608695652,0.36101083032491,0.277777777777778
58,0.892857142857143,0.813008130081301,1.12359550561798,1.03092783505155,1.13636363636364,1.31578947368421,0.72463768115942
59,1.02040816326531,0.961538461538461,1.49253731343284,1.06382978723404,0.91743119266055,1.72413793103448,1.51515151515152
60,0.704225352112676,0.65359477124183,0.847457627118644,1.01010101010101,0.970873786407767,2.12765957446809,1.13636363636364
61,0.970873786407767,0.87719298245614,1.36986301369863,1.13636363636364,1.44927536231884,2.08333333333333,2.7027027027027
62,0.970873786407767,0.934579439252336,0.99009900990099,0.574712643678161,0.558659217877095,0.210526315789474,0.191204588910134
63,0.900900900900901,1.08695652173913,1.66666666666667,1.0989010989011,0.952380952380952,1.61290322580645,1.2987012987013
64,0.961538461538461,1.04166666666667,1.13636363636364,0.934579439252336,0.826446280991736,0.454545454545455,0.401606425702811
65,1.17647058823529,1.06382978723404,1.33333333333333,1.16279069767442,1.20481927710843,2.08333333333333,1.02040816326531
66,0.961538461538461,0.91743119266055,0.952380952380952,0.684931506849315,0.680272108843537,0.232558139534884,0.193798449612403
67,0.961538461538461,1.0989010989011,1.17647058823529,1.0989010989011,1.05263157894737,1.2987012987013,0.900900900900901
68,1.25,1.38888888888889,1.40845070422535,0.934579439252336,0.72463768115942,0.306748466257669,0.213675213675214
69,0.793650793650794,1.0752688172043,1.08695652173913,1.06382978723404,0.8,1.35135135135135,0.826446280991736
70,0.970873786407767,1.03092783505155,1.44927536231884,1.06382978723404,0.689655172413793,1.53846153846154,1.16279069767442
71,0.847457627118644,0.943396226415094,1.19047619047619,0.892857142857143,0.746268656716418,1.36986301369863,1.0
